Canonical URL,RSD Name,Author,Skill Statement,Category,Keywords,Alignment Name
https://osmt.wgu.edu/api/skills/d760df89-4fa2-417c-a4cb-2a9936e3eb5b,System Problems Identification,Western Governors University,Identify potential problems for a given system.,Systems Engineering,Microsoft Word; Systems Engineering; WGUSID: 3823,Systems Engineering
https://osmt.wgu.edu/api/skills/fadd5902-5271-43a3-b82b-6d9d42f13749,Tanium Implementation,Western Governors University,Implement Tanium in an organization.,Tanium (Endpoint Management Software),Tanium (Endpoint Management Software); WGUSID: 4355,Tanium (Endpoint Management Software)
https://osmt.wgu.edu/api/skills/1f7c9d80-9ab8-438f-b07f-029976d5bdf4,Tanium Maintenance,Western Governors University,Maintain Tanium in an organization.,Tanium (Endpoint Management Software),Tanium (Endpoint Management Software); WGUSID: 4842,Tanium (Endpoint Management Software)
https://osmt.wgu.edu/api/skills/e6945d65-a584-43ab-ac5f-66f964fbfd84,Leveraging Mistakes,Western Governors University,Leverage mistakes made by team members as a learning opportunity for them.,Team Leadership,Team Leadership; Leading Teams; email; phone; text messaging.; WGUSID: 6739,Team Leadership
https://osmt.wgu.edu/api/skills/b5ce26ad-e3fd-4ab7-933e-9b7030c4a88d,Conform Text to Standards,Western Governors University,"Conform text to a given set of standards, formatting, and terminology.",Technical Writing,Microsoft Excel; Microsoft Word; Google Docs; Google Sheets; Technical Writing; WGUSID: 1294,Technical Writing
https://osmt.wgu.edu/api/skills/ba5f5227-0e3e-4a04-871e-1b429d087ee4,Convey Technical Details,Western Governors University,Convey technical details of a given topic to a knowledgeable audience.,Technical Writing,Microsoft Excel; Microsoft Word; Google Docs; Google Sheets; Technical Writing; WGUSID: 17,Technical Writing
https://osmt.wgu.edu/api/skills/6ae29d74-e92d-4212-ada9-6015535c01ed,Define Project Scope,Western Governors University,Define the scope of a project.,Project Scoping,Project Scoping; Scope; WGUSID: 1843,Project Scoping
https://osmt.wgu.edu/api/skills/22ae2b9e-e5f2-4cd6-ab18-06be57523ebc,Lead Project Discussions,Western Governors University,Lead project-scoping discussions.,Project Scoping,Project Scoping; discussion; WGUSID: 4659,Project Scoping
https://osmt.wgu.edu/api/skills/a5eb96da-7389-4584-bce0-4f980a707e6c,Project Deliverables Assessment,Western Governors University,Assess project deliverables throughout the project.,Project Scoping,Project Scoping; deliverables; WGUSID: 5859,Project Scoping
https://osmt.wgu.edu/api/skills/aa8c247d-156b-487a-9061-34b333284317,Project Requirements Identification,Western Governors University,Identify a project's requirements.,Project Scoping,Project Scoping; WGUSID: 3611,Project Scoping
https://osmt.wgu.edu/api/skills/ef90dcd0-138f-4ae4-bffc-1ec1cac610c4,Risk Evaluation,Western Governors University,Evaluate risk to make business decisions.,Risk Management,Risk Management; BCore; AppBizSkl; Evaluation; Risk Reporting; business decisions; WGUSID: 3177,Risk Management
https://osmt.wgu.edu/api/skills/615715e1-bf53-49a9-8014-5108386f3637,Unconsidered Solutions Identification,Western Governors University,Identify solutions that have not yet been considered.,Innovation,Innovation; WGUSID: 3866,Innovation
https://osmt.wgu.edu/api/skills/ca84ef5e-ecb4-42bd-9ca4-ccb1edbfcc9a,Computer and Network Infrastructures Support Model Implementation,Western Governors University,Implement a consistent support model across computer and network infrastructures.,Integration,Integration; WGUSID: 4020,Integration
https://osmt.wgu.edu/api/skills/39d94dff-9790-43b1-81bf-7a1bf31ea990,Hardware Monitoring Solutions Implementation,Western Governors University,Implement comprehensive hardware monitoring and management solutions.,Integration,Integration; WGUSID: 4129,Integration
https://osmt.wgu.edu/api/skills/c6a23278-9f79-40c7-a48d-047a706996a3,Network Monitoring Solutions Implementation,Western Governors University,Implement comprehensive network monitoring and management solutions.,Integration,Integration; WGUSID: 4131,Integration
https://osmt.wgu.edu/api/skills/4c099708-fa4c-43d7-adde-4bc7293df9f8,Written Information Comprehension,Western Governors University,Make sense of written information and ideas.,Written Communication,BSCSIA201901; GeneralEducation2019; Written Communication; Writing; Academic Writing; SPED2019; LITCORE2019; WGUSID: 1163,Written Communication
https://osmt.wgu.edu/api/skills/40f0d278-b403-494a-9583-986a03f0c581,Forensic Toolkit (FTK) Maintenance,Western Governors University,Maintain Forensic Toolkit (FTK) in an organization.,Forensic Toolkits,Forensic Toolkits; Forensic Toolkits (FTK); WGUSID: 4781,Forensic Toolkits
https://osmt.wgu.edu/api/skills/0ce67531-e8e3-4895-916c-27bb4d0f1bff,Authorization Documentation,Western Governors University,Document who will be authorized to modify data in the system in a functional requirement.,Functional Requirement,Functional Requirement; WGUSID: 10597,Functional Requirement
https://osmt.wgu.edu/api/skills/e75dff0a-5383-41e6-826f-c7f7cee4fef2,Determine Requirement Justification,Western Governors University,Determine the justification for inclusion in a functional requirement.,Functional Requirement,Functional Requirement; WGUSID: 10595,Functional Requirement
https://osmt.wgu.edu/api/skills/1c12c978-f5b6-4109-9afa-8dab88364356,Product Feature Determination,Western Governors University,Determine which product features will be included in a functional requirement.,Functional Requirement,Functional Requirement; Product Feature; WGUSID: 10594,Functional Requirement
https://osmt.wgu.edu/api/skills/cb8a1372-9880-44aa-ba5c-0e6358dba0cc,Functional Specification System Design,Western Governors University,Design a system based on functional specifications.,Functional Specifications,Functional Specifications; WGUSID: 10599,Functional Specifications
https://osmt.wgu.edu/api/skills/fa26f316-4d59-4cfa-a083-de6b2886d524,Changes for General Data Protection Regulation (GDPR) Compliance Implementation,Western Governors University,Implement changes to enable General Data Protection Regulation (GDPR) compliance in an organization.,General Data Protection Regulation (GDPR),General Data Protection Regulation (GDPR); GDPR: The Big Picture; WGUSID: 4111,Regulatory Compliance
https://osmt.wgu.edu/api/skills/e254c244-920e-4657-aa07-5fc4c2cecbd0,General Data Protection Regulation (GDPR) Compliance Monitoring,Western Governors University,Monitor General Data Protection Regulation (GDPR) compliance in an organization.,General Data Protection Regulation (GDPR),General Data Protection Regulation (GDPR); GDPR: The Big Picture; WGUSID: 5116,Regulatory Compliance
https://osmt.wgu.edu/api/skills/c1919427-2fdd-464d-b04a-49a4ad96a8be,General Data Protection Regulation (GDPR) Compliance Requirement Determination,Western Governors University,Determine when General Data Protection Regulation (GDPR) compliance is required in an organization.,General Data Protection Regulation (GDPR),General Data Protection Regulation (GDPR); GDPR: The Big Picture; WGUSID: 2242,Regulatory Compliance
https://osmt.wgu.edu/api/skills/7935ec94-5cb8-489d-b64f-9d52ad2f7aa7,General Data Protection Regulation (GDPR) Compliance Determination,Western Governors University,Determine changes required for an organization to comply with General Data Protection Regulation (GDPR).,General Data Protection Regulation (GDPR),General Data Protection Regulation (GDPR); GDPR: The Big Picture; WGUSID: 6413,Regulatory Compliance
https://osmt.wgu.edu/api/skills/bbc025f4-1657-4708-8d5d-35ea11301000,Google Cloud Networks Security,Western Governors University,Secure Google Cloud networks.,Google Cloud,Google Cloud; Managing Security in Google Cloud Platform; Google Cloud Armor; Safe Browsing; Cloud KMS; Cloud HSM; Google Cloud Security; WGUSID: 6151,Google Cloud
https://osmt.wgu.edu/api/skills/b0769830-b558-4fec-bbb4-12fcc7259a40,Secure Infrastructure Implementation,Western Governors University,Implement secure infrastructure practices on Google Cloud.,Google Cloud,Google Cloud; Managing Security in Google Cloud Platform; Google Cloud Armor; Safe Browsing; Cloud KMS; Cloud HSM; Google Cloud Security; WGUSID: 4311,Google Cloud
https://osmt.wgu.edu/api/skills/d5a42b6c-e856-41b7-a0db-babc2271b70c,Sensitive Data Security,Western Governors University,Secure sensitive data on Google Cloud.,Google Cloud,Google Cloud; Managing Security in Google Cloud Platform; Google Cloud Armor; Safe Browsing; Cloud KMS; Cloud HSM; Google Cloud Security; WGUSID: 6155,Google Cloud
https://osmt.wgu.edu/api/skills/d9ea041c-5322-4057-a375-ad539f496ee0,Corporate Social Responsibility Description,Western Governors University,Describe corporate social responsibility.,Governance,Governance; WGUSID: 10264,Governance
https://osmt.wgu.edu/api/skills/2981a75e-69c2-42c0-9ff0-6092823bab10,Information Technology Change Coordination,Western Governors University,Coordinate information technology changes with business requirements.,Governance,Governance; ServiceNow; WGUSID: 1379,Governance
https://osmt.wgu.edu/api/skills/25d432f1-95aa-4653-b342-3c3c75270177,Organizational Governance Impact Description,Western Governors University,Describe the impact of organizational governance.,Governance,Governance; WGUSID: 10265,Governance
https://osmt.wgu.edu/api/skills/7deb484c-eb91-44ad-a511-f5da40f13510,Technical Activities Coordination,Western Governors University,Coordinate technical activities according to corporate governance.,Governance,Governance; ServiceNow; WGUSID: 1380,Governance
https://osmt.wgu.edu/api/skills/27b841d3-a839-4be5-8a59-f135332c09b4,Workflows and Tools Implementation,Western Governors University,Implement governance workflows and tools.,Governance,Governance; ServiceNow; WGUSID: 4395,Governance
https://osmt.wgu.edu/api/skills/3fe27509-ddb3-4736-9c2c-2d1f746bd082,Help Desk System Design,Western Governors University,Design a help desk system.,Help Desk,Help Desk; WGUSID: 10612,Help Desk
https://osmt.wgu.edu/api/skills/c08c64be-98f1-4258-bb29-139c5943ab13,Host Intrusion Protection Systems Implementation,Western Governors University,Implement host intrusion protection systems.,Host-Based Intrusion Detection Systems,Host-Based Intrusion Detection Systems; Host Intrusion Detection Systems; WGUSID: 4199,Host-Based Intrusion Detection Systems
https://osmt.wgu.edu/api/skills/3f323126-c87e-4a41-94b3-93283a1548a5,Host Intrusion Protection Systems Maintenance,Western Governors University,Maintain host intrusion protection systems (HIPS).,Host-Based Intrusion Detection Systems,Host-Based Intrusion Detection Systems; Host Intrusion Detection Systems; WGUSID: 4787,Host-Based Intrusion Detection Systems
https://osmt.wgu.edu/api/skills/1fb202f2-0c3c-4f1d-bf2b-b808ccce2a74,Host Intrusion Protection Systems Monitoring,Western Governors University,Monitor host intrusion protection systems (HIPS).,Host-Based Intrusion Detection Systems,Host-Based Intrusion Detection Systems; Host Intrusion Detection Systems; WGUSID: 5117,Host-Based Intrusion Detection Systems
https://osmt.wgu.edu/api/skills/1966fc3c-b606-4b27-9ed6-da942ac371dc,Oracle Identity Analytics Maintenance,Western Governors University,Maintain Oracle Identity Analytics in an organization.,Identity And Access Management,Identity And Access Management; Oracle Identity Analytics; WGUSID: 4811,Identity And Access Management
https://osmt.wgu.edu/api/skills/4198a9a3-6789-4865-affe-0a3a5ae5c967,Technology Resources Access Management,Western Governors University,Manage access to technology resources across business departments.,Identity And Access Management,Identity And Access Management; Oracle Identity Analytics; WGUSID: 4899,Identity And Access Management
https://osmt.wgu.edu/api/skills/6ba35ddc-6ef4-478f-b5bc-5ae10d9ba1f9,NERC-CIP Security Standards Applicability Determination,Western Governors University,Determine applicability for North American Electric Reliability Corporation Critical Infrastructure Protection (NERC-CIP) standards in an organization.,Industrial Control Systems,Industrial Control Systems; WGUSID: 2201,Industrial Control Systems
https://osmt.wgu.edu/api/skills/4f626514-3182-447e-9694-0bfdfd6ad249,Organizational Industrial Control Systems (ICS) Security Standards Applicability Determination,Western Governors University,Determine applicability for industrial control systems (ICS) security standards  in an organization.,Industrial Control Systems,Industrial Control Systems; WGUSID: 2202,Industrial Control Systems
https://osmt.wgu.edu/api/skills/c844be74-acd3-4bc6-9ad9-caf298fc69c8,NERC-CIP Security Standards Implementation,Western Governors University,Implement North American Electric Reliability Corporation Critical Infrastructure Protection (NERC-CIP) standards in an organization.,Industrial Control Systems,Industrial Control Systems; WGUSID: 4205,Industrial Control Systems
https://osmt.wgu.edu/api/skills/6b590e8b-7ada-4fbf-8a34-b799516e4583,Industrial Control Systems (ICS) Security Standards Implementation,Western Governors University,Implement industrial control systems (ICS) security standards in an organization.,Industrial Control Systems,Industrial Control Systems; WGUSID: 4206,Industrial Control Systems
https://osmt.wgu.edu/api/skills/4ea52b80-473b-4134-a031-b722447c1da8,Industrial Control Systems IS/IEC 62443 Standards Implementation,Western Governors University,Implement industrial control systems IS/IEC 62443 standards in an organization.,Industrial Control Systems,Industrial Control Systems; WGUSID: 4207,Industrial Control Systems
https://osmt.wgu.edu/api/skills/afc744bc-9184-4669-8c8a-05efeaf71e24,International Electrotechnical Commission (IEC) 62443 Standards Applicability Determination,Western Governors University,Determine applicability for international electrotechnical commission (IEC) 62443 standards in an organization.,Industrial Control Systems,Industrial Control Systems; WGUSID: 2203,Industrial Control Systems
https://osmt.wgu.edu/api/skills/8ebff1e1-b677-4686-90a0-fb211319ccff,National Institute of Standards and Technology (NIST) 800-82 Standards Applicability Determination,Western Governors University,Determine applicability for National Institute of Standards and Technology (NIST) 800-82 standards in an organization.,Industrial Control Systems,Industrial Control Systems; WGUSID: 2206,Industrial Control Systems
https://osmt.wgu.edu/api/skills/32fc507e-db99-448c-91f1-9bc3b67ce27b,National Institute of Standards and Technology (NIST) 800-82 Standards Implementation,Western Governors University,Implement National Institute of Standards and Technology (NIST) 800-82 standards in an organization.,Industrial Control Systems,Industrial Control Systems; WGUSID: 4250,Industrial Control Systems
https://osmt.wgu.edu/api/skills/5caafe92-bc57-433e-89f9-2d24741623ad,Influence Discussion Outcome,Western Governors University,Influence the outcome of a team discussion with facts.,Influencing Skills,Influencing Skills; WGUSID: 10616,Influencing Skills
https://osmt.wgu.edu/api/skills/f99e26a8-c491-4458-9e55-8dc0473b9e5b,Provide Counterargument,Western Governors University,Provide a counterargument to a colleague's intellectual position on a topic.,Influencing Skills,Influencing Skills; WGUSID: 10615,Influencing Skills
https://osmt.wgu.edu/api/skills/9863ea6a-5a93-43a7-80fc-47de014081c4,Follow Established Security Procedures,Western Governors University,Follow established security procedures for customer data requests.,Information Assurance,Information Assurance; WGUSID: 3469,Information Assurance
https://osmt.wgu.edu/api/skills/abee9553-484f-42cd-a92e-cab0126baf0e,Advanced Endpoint Protection Tools Implementation,Western Governors University,Implement advanced endpoint protection tools in an organization.,Information Security Management,Information Security Management; Compromise Assessment; Computer Emergency Response Teams (CERT); Computer Security Incident Response (CSIRT); Defense Information Systems Agency (DISA); Dynamic Application Security Testing (DAST); Information Asset Classification; Personnel Security; Security Architecture; Security by Design; Security Event Triage; Security Implementation; Security Integration; Security Models and Design; Security Operations Center (SOC); Security Operations Management; Symantec Packages; Systems; Applications & Products (SAP) Enterprise Threat Detection (ETD); Applications & Products (SAP) in Data Processing Business Suite 4 (S/4) Fiori Security; Applications & Products (SAP) in Data Processing Business Suite 4 (S/4) User Interface 5 (UI5) Security; Applications & Products (SAP) in Data Processing Business Suite 4 High-Performance Analytic Appliance (S/4HANA) Security; Applications & Products (SAP) in Data Processing Business Suite 4 High-Performance Analytic Appliance (S/4HANA); Fiori; and User Interface 5 (UI5) Security; Applications & Products (SAP) Security & Governance; Risk; and Compliance (GRC); ThreadFix; ThreatConnect; TippingPoint; TrapX DeceptionGrid; Varonis; Virtual Domains (VDOMs); Vormetric; Vormetric Application Encryption; Vormetric Tokenization; Technologies and Tools for CompTIA Security+; Sophos; Symantec; ESET; WGUSID: 4057,Information Security Management
https://osmt.wgu.edu/api/skills/94039364-77ee-44eb-a65b-5017214518f2,Advanced Endpoint Protection Tools Maintenance,Western Governors University,Maintain advanced endpoint protection tools.,Information Security Management,Information Security Management; Compromise Assessment; Computer Emergency Response Teams (CERT); Computer Security Incident Response (CSIRT); Defense Information Systems Agency (DISA); Dynamic Application Security Testing (DAST); Information Asset Classification; Personnel Security; Security Architecture; Security by Design; Security Event Triage; Security Implementation; Security Integration; Security Models and Design; Security Operations Center (SOC); Security Operations Management; Symantec Packages; Systems; Applications & Products (SAP) Enterprise Threat Detection (ETD); Applications & Products (SAP) in Data Processing Business Suite 4 (S/4) Fiori Security; Applications & Products (SAP) in Data Processing Business Suite 4 (S/4) User Interface 5 (UI5) Security; Applications & Products (SAP) in Data Processing Business Suite 4 High-Performance Analytic Appliance (S/4HANA) Security; Applications & Products (SAP) in Data Processing Business Suite 4 High-Performance Analytic Appliance (S/4HANA); Fiori; and User Interface 5 (UI5) Security; Applications & Products (SAP) Security & Governance; Risk; and Compliance (GRC); ThreadFix; ThreatConnect; TippingPoint; TrapX DeceptionGrid; Varonis; Virtual Domains (VDOMs); Vormetric; Vormetric Application Encryption; Vormetric Tokenization; Technologies and Tools for CompTIA Security+; Sophos; Symantec; ESET; WGUSID: 4734,Information Security Management
https://osmt.wgu.edu/api/skills/32ca7e92-37df-4a0a-a33c-b0e434fd69eb,Advanced Endpoint Protection Tools Monitoring,Western Governors University,Monitor advanced endpoint protection tools.,Information Security Management,Information Security Management; Compromise Assessment; Computer Emergency Response Teams (CERT); Computer Security Incident Response (CSIRT); Defense Information Systems Agency (DISA); Dynamic Application Security Testing (DAST); Information Asset Classification; Personnel Security; Security Architecture; Security by Design; Security Event Triage; Security Implementation; Security Integration; Security Models and Design; Security Operations Center (SOC); Security Operations Management; Symantec Packages; Systems; Applications & Products (SAP) Enterprise Threat Detection (ETD); Applications & Products (SAP) in Data Processing Business Suite 4 (S/4) Fiori Security; Applications & Products (SAP) in Data Processing Business Suite 4 (S/4) User Interface 5 (UI5) Security; Applications & Products (SAP) in Data Processing Business Suite 4 High-Performance Analytic Appliance (S/4HANA) Security; Applications & Products (SAP) in Data Processing Business Suite 4 High-Performance Analytic Appliance (S/4HANA); Fiori; and User Interface 5 (UI5) Security; Applications & Products (SAP) Security & Governance; Risk; and Compliance (GRC); ThreadFix; ThreatConnect; TippingPoint; TrapX DeceptionGrid; Varonis; Virtual Domains (VDOMs); Vormetric; Vormetric Application Encryption; Vormetric Tokenization; Technologies and Tools for CompTIA Security+; Sophos; Symantec; ESET; WGUSID: 5092,Information Security Management
https://osmt.wgu.edu/api/skills/c5534aa2-b255-4c65-8ac4-d8094d070874,Adverse Event Escalation,Western Governors University,Escalate adverse events to relevant security teams.,Information Security Management,Information Security Management; Compromise Assessment; Computer Emergency Response Teams (CERT); Computer Security Incident Response (CSIRT); Defense Information Systems Agency (DISA); Dynamic Application Security Testing (DAST); Information Asset Classification; Personnel Security; Security Architecture; Security by Design; Security Event Triage; Security Implementation; Security Integration; Security Models and Design; Security Operations Center (SOC); Security Operations Management; Symantec Packages; Systems; Applications & Products (SAP) Enterprise Threat Detection (ETD); Applications & Products (SAP) in Data Processing Business Suite 4 (S/4) Fiori Security; Applications & Products (SAP) in Data Processing Business Suite 4 (S/4) User Interface 5 (UI5) Security; Applications & Products (SAP) in Data Processing Business Suite 4 High-Performance Analytic Appliance (S/4HANA) Security; Applications & Products (SAP) in Data Processing Business Suite 4 High-Performance Analytic Appliance (S/4HANA); Fiori; and User Interface 5 (UI5) Security; Applications & Products (SAP) Security & Governance; Risk; and Compliance (GRC); ThreadFix; ThreatConnect; TippingPoint; TrapX DeceptionGrid; Varonis; Virtual Domains (VDOMs); Vormetric; Vormetric Application Encryption; Vormetric Tokenization; Splunk; IBM QRadar; WGUSID: 2995,Information Security Management
https://osmt.wgu.edu/api/skills/723e4054-5a0b-4926-99eb-4c00aea51d95,Compromise Assessment Data Gathering,Western Governors University,"Gather relevant data, logs, and existing infrastructure telemetry for compromise assessments.",Information Security Management,Information Security Management; Compromise Assessment; Computer Emergency Response Teams (CERT); Computer Security Incident Response (CSIRT); Defense Information Systems Agency (DISA); Dynamic Application Security Testing (DAST); Information Asset Classification; Personnel Security; Security Architecture; Security by Design; Security Event Triage; Security Implementation; Security Integration; Security Models and Design; Security Operations Center (SOC); Security Operations Management; Symantec Packages; Systems; Applications & Products (SAP) Enterprise Threat Detection (ETD); Applications & Products (SAP) in Data Processing Business Suite 4 (S/4) Fiori Security; Applications & Products (SAP) in Data Processing Business Suite 4 (S/4) User Interface 5 (UI5) Security; Applications & Products (SAP) in Data Processing Business Suite 4 High-Performance Analytic Appliance (S/4HANA) Security; Applications & Products (SAP) in Data Processing Business Suite 4 High-Performance Analytic Appliance (S/4HANA); Fiori; and User Interface 5 (UI5) Security; Applications & Products (SAP) Security & Governance; Risk; and Compliance (GRC); ThreadFix; ThreatConnect; TippingPoint; TrapX DeceptionGrid; Varonis; Virtual Domains (VDOMs); Vormetric; Vormetric Application Encryption; Vormetric Tokenization; Incident Detection and Response: The Big Picture; Missing; WGUSID: 5212,Information Security Management
https://osmt.wgu.edu/api/skills/722b2a3c-3d58-49b6-ba8e-8e365dc17478,Defense Information Systems Agency (DISA) Best Practices Applicability Determination,Western Governors University,Determine applicability for Defense Information Systems Agency (DISA) best practices in an organization.,Information Security Management,Information Security Management; Compromise Assessment; Computer Emergency Response Teams (CERT); Computer Security Incident Response (CSIRT); Defense Information Systems Agency (DISA); Dynamic Application Security Testing (DAST); Information Asset Classification; Personnel Security; Security Architecture; Security by Design; Security Event Triage; Security Implementation; Security Integration; Security Models and Design; Security Operations Center (SOC); Security Operations Management; Symantec Packages; Systems; Applications & Products (SAP) Enterprise Threat Detection (ETD); Applications & Products (SAP) in Data Processing Business Suite 4 (S/4) Fiori Security; Applications & Products (SAP) in Data Processing Business Suite 4 (S/4) User Interface 5 (UI5) Security; Applications & Products (SAP) in Data Processing Business Suite 4 High-Performance Analytic Appliance (S/4HANA) Security; Applications & Products (SAP) in Data Processing Business Suite 4 High-Performance Analytic Appliance (S/4HANA); Fiori; and User Interface 5 (UI5) Security; Applications & Products (SAP) Security & Governance; Risk; and Compliance (GRC); ThreadFix; ThreatConnect; TippingPoint; TrapX DeceptionGrid; Varonis; Virtual Domains (VDOMs); Vormetric; Vormetric Application Encryption; Vormetric Tokenization; WGUSID: 2200,Information Security Management
https://osmt.wgu.edu/api/skills/944b11f8-cc99-4309-ae95-89e983b021cf,Defense Information Systems Agency (DISA) Best Practices Implementation,Western Governors University,Implement Defense Information Systems Agency (DISA) best practices in an organization.,Information Security Management,Information Security Management; Compromise Assessment; Computer Emergency Response Teams (CERT); Computer Security Incident Response (CSIRT); Defense Information Systems Agency (DISA); Dynamic Application Security Testing (DAST); Information Asset Classification; Personnel Security; Security Architecture; Security by Design; Security Event Triage; Security Implementation; Security Integration; Security Models and Design; Security Operations Center (SOC); Security Operations Management; Symantec Packages; Systems; Applications & Products (SAP) Enterprise Threat Detection (ETD); Applications & Products (SAP) in Data Processing Business Suite 4 (S/4) Fiori Security; Applications & Products (SAP) in Data Processing Business Suite 4 (S/4) User Interface 5 (UI5) Security; Applications & Products (SAP) in Data Processing Business Suite 4 High-Performance Analytic Appliance (S/4HANA) Security; Applications & Products (SAP) in Data Processing Business Suite 4 High-Performance Analytic Appliance (S/4HANA); Fiori; and User Interface 5 (UI5) Security; Applications & Products (SAP) Security & Governance; Risk; and Compliance (GRC); ThreadFix; ThreatConnect; TippingPoint; TrapX DeceptionGrid; Varonis; Virtual Domains (VDOMs); Vormetric; Vormetric Application Encryption; Vormetric Tokenization; WGUSID: 4157,Information Security Management
https://osmt.wgu.edu/api/skills/df0c1826-e26b-43cb-9c86-82199b42d7d9,Dynamic Application Security Testing (DAST) Tools Administration,Western Governors University,Administer relevant dynamic application security testing (DAST) tools.,Information Security Management,Information Security Management; Compromise Assessment; Computer Emergency Response Teams (CERT); Computer Security Incident Response (CSIRT); Defense Information Systems Agency (DISA); Dynamic Application Security Testing (DAST); Information Asset Classification; Personnel Security; Security Architecture; Security by Design; Security Event Triage; Security Implementation; Security Integration; Security Models and Design; Security Operations Center (SOC); Security Operations Management; Symantec Packages; Systems; Applications & Products (SAP) Enterprise Threat Detection (ETD); Applications & Products (SAP) in Data Processing Business Suite 4 (S/4) Fiori Security; Applications & Products (SAP) in Data Processing Business Suite 4 (S/4) User Interface 5 (UI5) Security; Applications & Products (SAP) in Data Processing Business Suite 4 High-Performance Analytic Appliance (S/4HANA) Security; Applications & Products (SAP) in Data Processing Business Suite 4 High-Performance Analytic Appliance (S/4HANA); Fiori; and User Interface 5 (UI5) Security; Applications & Products (SAP) Security & Governance; Risk; and Compliance (GRC); ThreadFix; ThreatConnect; TippingPoint; TrapX DeceptionGrid; Varonis; Virtual Domains (VDOMs); Vormetric; Vormetric Application Encryption; Vormetric Tokenization; WGUSID: 98,Information Security Management
https://osmt.wgu.edu/api/skills/fbb7c35d-ea68-4904-b584-aeee98875a19,Dynamic Application Security Testing (DAST) Tools Maintenance,Western Governors University,Maintain dynamic application security testing (DAST) tools.,Information Security Management,Information Security Management; Compromise Assessment; Computer Emergency Response Teams (CERT); Computer Security Incident Response (CSIRT); Defense Information Systems Agency (DISA); Dynamic Application Security Testing (DAST); Information Asset Classification; Personnel Security; Security Architecture; Security by Design; Security Event Triage; Security Implementation; Security Integration; Security Models and Design; Security Operations Center (SOC); Security Operations Management; Symantec Packages; Systems; Applications & Products (SAP) Enterprise Threat Detection (ETD); Applications & Products (SAP) in Data Processing Business Suite 4 (S/4) Fiori Security; Applications & Products (SAP) in Data Processing Business Suite 4 (S/4) User Interface 5 (UI5) Security; Applications & Products (SAP) in Data Processing Business Suite 4 High-Performance Analytic Appliance (S/4HANA) Security; Applications & Products (SAP) in Data Processing Business Suite 4 High-Performance Analytic Appliance (S/4HANA); Fiori; and User Interface 5 (UI5) Security; Applications & Products (SAP) Security & Governance; Risk; and Compliance (GRC); ThreadFix; ThreatConnect; TippingPoint; TrapX DeceptionGrid; Varonis; Virtual Domains (VDOMs); Vormetric; Vormetric Application Encryption; Vormetric Tokenization; WGUSID: 4771,Information Security Management
https://osmt.wgu.edu/api/skills/9b01c25e-126a-4605-a7c3-60b9ae0fa88b,Retrieve Volatile Data,Western Governors University,Retrieve volatile data from a computer's memory subsystem with forensic tools.,Information Security Management,Information Security Management; Compromise Assessment; Computer Emergency Response Teams (CERT); Computer Security Incident Response (CSIRT); Defense Information Systems Agency (DISA); Dynamic Application Security Testing (DAST); Information Asset Classification; Personnel Security; Security Architecture; Security by Design; Security Event Triage; Security Implementation; Security Integration; Security Models and Design; Security Operations Center (SOC); Security Operations Management; Symantec Packages; Systems; Applications & Products (SAP) Enterprise Threat Detection (ETD); Applications & Products (SAP) in Data Processing Business Suite 4 (S/4) Fiori Security; Applications & Products (SAP) in Data Processing Business Suite 4 (S/4) User Interface 5 (UI5) Security; Applications & Products (SAP) in Data Processing Business Suite 4 High-Performance Analytic Appliance (S/4HANA) Security; Applications & Products (SAP) in Data Processing Business Suite 4 High-Performance Analytic Appliance (S/4HANA); Fiori; and User Interface 5 (UI5) Security; Applications & Products (SAP) Security & Governance; Risk; and Compliance (GRC); ThreadFix; ThreatConnect; TippingPoint; TrapX DeceptionGrid; Varonis; Virtual Domains (VDOMs); Vormetric; Vormetric Application Encryption; Vormetric Tokenization; Kali Linux; Incident Forensics: Digital Media Acquisition; Getting Started with Memory Forensics Using Volatility; WGUSID: 6690,Information Security Management
https://osmt.wgu.edu/api/skills/40724b28-d359-49c4-b7cc-b23755a87f90,IDefense Implementation,Western Governors University,Implement iDefense in an organization.,Information Security Management,"Information Security Management; Compromise Assessment; Computer Emergency Response Teams (CERT); Computer Security Incident Response (CSIRT); Defense Information Systems Agency (DISA); Dynamic Application Security Testing (DAST); Information Asset Classification; Personnel Security; Security Architecture; Security by Design; Security Event Triage; Security Implementation; Security Integration; Security Models and Design; Security Operations Center (SOC); Security Operations Management; Symantec Packages; Applications & Products (SAP) in Data Processing Business Suite 4 (S/4) User Interface 5 (UI5) Security; Applications & Products (SAP) in Data Processing Business Suite 4 High-Performance Analytic Appliance (S/4HANA) Security; Applications & Products (SAP) in Data Processing Business Suite 4 High-Performance Analytic Appliance (S/4HANA); ThreadFix; ThreatConnect; TippingPoint; TrapX DeceptionGrid; Varonis; Virtual Domains (VDOMs); Vormetric; Vormetric Application Encryption; Vormetric Tokenization; iDefense; Systems, Applications & Products (SAP) Enterprise Threat Detection (ETD); Systems, Applications & Products (SAP) in Data Processing Business Suite 4 (S/4); Fiori Security; Fiori and User Interface 5 (UI5); Security, Applications & Products (SAP) Security & Governance Risk and Compliance (GRC); WGUSID: 4201",Information Security Management
